,评论id,评论者id,评论时间,评论者姓名,评论者IP归属地,评论者粉籍,评论内容,fan_cnt,like_cnt
330,5063835613135153,2162445220,2024-08-05 02:25:53,柚子杈,来自浙江,loyal_fans,宝不要解释 有些人天生犯贱 你就是太善良了,76,20
331,5064224885440624,2702729470,2024-08-06 04:12:43,平凡心儿,来自福建,loyal_fans,君君，你选择从舒适圈跳出来宣传越剧的那一刻，就要面对各种的流言蜚语，还有嘲笑质疑，应庆幸刚出门你就遇坎坷荆棘，遇狂风暴雨，让你能及时调整步伐变得强大，能有勇气披荆斩棘抗压而行。成功者的路，从来都是孤独的！往前看莫回头，一直走莫停留，为了你的热爱，加油！@陈丽君_点绛唇,18,19
332,5063843329867897,7539944142,2024-08-05 02:56:33,秦思珩_Stardust,来自河北,,内🐟早就腐烂了，黑你的人不会因为你的善良对你改观，记住下次不管发生什么都不要站出来澄清了，内🐟从不把“斗争”放在明面，你这一举动只会让其他人浮想翩翩对你加以揣测。不回应就是最好的应对，互联网内不管发生什么最后都会过去。站出来就是错了！它们会说你让某人难堪了，不要站出来，懂了嘛,2,13
333,5063838573003189,6122832444,2024-08-05 02:37:40,舍予_反深代词就是神专,来自湖北,,管好你的粉丝,463,13
334,5064385867286543,1717810063,2024-08-06 14:52:25,蛇院最菜的崽,来自辽宁,loyal_fans,宝子，向前走莫回头,119,12
335,5063843879322341,7258717668,2024-08-05 02:58:45,Half糟粕1半精华,来自江西,loyal_fans,在意版权是没有错的，陈丽君女士足够体面。@卡布叻_周深 先生，既然陈丽君女士作为主办方邀约的表演嘉宾，您的粉丝对版权问题的疑惑是不是应该找对口的主办方呢？我不知道，您的粉丝为什么发起了一波带词条的网暴，她只是一名自己来对接流程没有经纪团队的越剧演员，请不要欺负她没有公关没有经纪！,20,11
336,5063839565480681,1967157407,2024-08-05 02:41:37,Titanic_凌云DOLE,来自江苏,loyal_fans,热转破防啥呢？人家在这体面给彼此一个台阶下，周深粉丝还蹬鼻子上脸装上了？这么个屁事吵tm半天真是闲出屁了真高下立现,586,10
337,5063842906243857,7468893660,2024-08-05 02:54:53,木啊木啊木叶下,来自湖北,,下次不要再这样了哦，米姐没时间去和你粉丝掰扯那两句到底是不是周深原唱就像家长没有精力去和小孩子掰扯一加一为什么等于二一样,3,10
338,5063844823302279,6630489206,2024-08-05 03:02:29,叙叙叙平生志_反深代词神专也,来自山西,,请陈女士正确引导粉丝。您的粉丝到处侮辱谩骂出口成脏，到现在依然嘴硬，并对周深及周深粉丝进行谩骂造谣，请及时处理，正确引导,102,10
339,5063844242391094,7648416314,2024-08-05 03:00:11,发芽的土豆大王,来自河北,,我就奇了怪了，要是真和主办方沟通好了，那小破站上六公主为什么会删那段视频呢？,109,9
340,5063842390868189,2042317870,2024-08-05 02:52:50,清猗缥碧,来自云南,,原来您知道自己是翻唱啊，希望您以后在翻唱他人歌曲时继续保持版权意识，把尊重放在使用之前。另外，还在辱骂攻击无辜歌手的陈丽君粉丝，如果你们识字，就请仔细阅读原博，停止对他人的造谣和谩骂，无论是越剧名作还是传统文化本身，都没有教过你们知错不改污言秽语颠倒黑白！,296,9
341,5063837130687160,1616023832,2024-08-05 02:31:56,ta20151316,来自湖北,loyal_fans,周深的粉丝也是有病,478,7
342,5063839807178229,6092152436,2024-08-05 02:42:34,从你的全世界路过不孤单166,来自河北,loyal_fans,划重点已与主办方确认过版权问题，今天真是无妄之灾，md 给我女道歉,20,5
343,5063836268757272,7782017695,2024-08-05 02:28:30,M雨滴y,来自上海,loyal_fans,君宝唱的真好听！！！爱你,1648,5
344,5063837420356041,6094940400,2024-08-05 02:33:05,安之若素-687,来自北京,loyal_fans,明明错的不是你，被网暴的却是你,10,5
345,5063837701898407,6229371864,2024-08-05 02:34:11,微笑加油201507,来自江西,loyal_fans,#陈丽君 浮生一白# 这个锅不在你，@陈丽君_点绛唇 君君，你该确认的也确认了，星辰也有分寸，不会去挑事，但是也不希望你受到谩骂（加油赣要哭晕）,30,5
346,5063838041638003,1679835784,2024-08-05 02:35:33,CatnipEve,来自上海,loyal_fans,重视版权是没错的 但不能血口喷人 没了解清楚张口就来伤害你吧 我们可以出来说清楚 承担该承担的责任 但不该是在什么都不清楚的情况下 公然定性说你不好 客观讲也不是无脑粉 谁都不希望看到事情往人身攻击性质上去发展 但要有底线 需要注意方式方法 不想看你辛辛苦苦还背那些不属于你的骂名 真看不下去,994,5
347,5063837621682581,3655807664,2024-08-05 02:33:53,-听不见-看不到-,来自湖南,loyal_fans,宝宝你太好了，你什么都知道。本来就不是你的错，你却站出来了，那些人凭什么，我还是很难受。你真的太好了,153,5
348,5063837942547822,7720729514,2024-08-05 02:35:10,勇敢追君,来自湖南,loyal_fans,宝贝你不要解释什么 你没做错任何事 不要去想 早点休息 爱你,1082,5
349,5063834565870745,2630275433,2024-08-05 02:21:45,世间独悦君,来自重庆,loyal_fans,宝宝你早点休息,93,4
350,5063834051545686,7401235603,2024-08-05 02:19:42,桃桃乌龙啵啵奶盖,来自江西,loyal_fans,超级棒,16,4
351,5063834602046506,5283462839,2024-08-05 02:21:53,汉伯格箱箱,来自黑龙江,loyal_fans,宝宝你超棒的，快点休息吧！,570,4
352,5063836611380354,7745588647,2024-08-05 02:29:52,濛莱,来自江苏,loyal_fans,君君没关系的，没必要自责也没必要在意微博里抓住一条肉抢到头破血流的野狗，本意我们都知道，恶意在这个世界上从不会消失，没关系的，晚安,105,4
353,5063854969324584,1814101123,2024-08-05 03:42:49,小Y爱喝爽歪歪,来自福建,loyal_fans,宝宝呀 跟不讲道理的人息事宁人是没有用的 明明是你挨骂受了委屈还要叫我们不要攻击他人 可是我们怎么忍心眼睁睁看你挨骂呢 我们从始至终都只想要他们正视问题 不论是今晚 亦或是之前 明明都是节目组的问题 可他们就因为你善良就恶意辱骂你 我们只是见不得你受委屈 很抱歉我们没有保护好你,396,4
354,5064765080608345,2217399502,2024-08-07 15:59:17,樱味风早,来自上海,,事情往好笑的方向发展了，陈丽君和粉丝求仁得仁。你们要的官方，出品方，版权方都出来了，点你们这是周深的光亮，明涵陈丽君无版权偷歌偷到皇城故宫眼皮子底下了，陈丽君以后的日子啧啧,202,4
355,5063835508015954,7845680695,2024-08-05 02:25:29,橙子味的皮纳特,来自马来西亚,loyal_fans,乖宝你去休息，别在意其他的。,190,4
356,5063833934628447,6198438963,2024-08-05 02:19:14,君君坠帅,来自广东,loyal_fans,1,37,4
357,5063846909969201,1636370207,2024-08-05 03:10:48,千树梨花儿,来自北京,loyal_fans,宝 别担心 我们不会吵架 我们只会爱你 没有时间也不屑和别人吵,9925,4
358,5063840591250885,7494149853,2024-08-05 02:45:41,你猜我叫什么名字R,来自河南,,确认过版权问题！评论区zs家大粉带头辱骂不要避而不谈,512,4
359,5063841743896867,6486933966,2024-08-05 02:50:16,以光相赴叻,来自山西,,欢迎翻唱，但是请树立版权意识！尊重原唱以及编曲！现在请粉丝停止人生攻击并道歉！,41,4
360,5063845953405796,7909875153,2024-08-05 03:07:00,胡杨31,来自天津,loyal_fans,在通往成功的路上，每个人都是孤独的旅行者。你的人生不会辜负你。那些转过的弯，那些流下的泪水，那些滴下的汗水，全都让你成为独一无二的自己。‖爱陈丽君的星辰‖@陈丽君_点绛唇晚安！好梦！,58,3
361,5063836853863877,5984490932,2024-08-05 02:30:50,颂味酸奶,来自山东,loyal_fans,宝贝，明明是别人攻击你呀欺负霸凌造谣你太严重了@陈丽君_点绛唇 你是善良好脾气宽容，哎我可没那么好脾气我可受不了这个气,182,3
362,5063835825996227,7402517451,2024-08-05 02:26:45,你的否极泰来已到账,来自江西,loyal_fans,你真善良，人家主持人大粉都下场，人身攻击你了，也不是为了什么版权，纯粹就是脂粉带路故意的。无非就是你的戏腔唱的更好，还唱了白蛇第三部的ost，甚至百花奖全开麦，人还需要垫音。,11,3
363,5063835860599832,5903826460,2024-08-05 02:26:53,你真是可爱der,来自北京,loyal_fans,早点睡觉啦，宝贝,2526,3
364,5063854491173101,5690353971,2024-08-05 03:40:55,璐璐子C929,来自新疆,,请您让您的粉丝管好自己的嘴 不要再颠倒黑白 停止对周深老师的人身攻击和辱骂,849,3
365,5063835403157712,5519657854,2024-08-05 02:25:03,GRACE晨与腿,来自安徽,loyal_fans,宝宝，不是你的错，不用解释的我哭死,1097,3
366,5063836572320952,7557786539,2024-08-05 02:29:43,那我拿话筒了_0914,来自新疆,loyal_fans,不是你的错！,14,3
367,5063836811920527,5515134356,2024-08-05 02:30:40,DisappearJ27,来自广东,loyal_fans,君君，一晚上我都没哭，你发微博我哭了。我心疼你，我心疼你。我真的好心疼你。@陈丽君_点绛唇,1207,3
368,5063844219060502,5020506533,2024-08-05 03:00:06,当壹个人成了谜,来自新疆,loyal_fans,宝贝，你真的很棒，希望这个世界多一些善意和温柔,256,3
369,5064382419831197,7899644846,2024-08-06 14:38:43,深酿米玖,来自广东,,老师我对您一直都是怀有敬佩之心，我们也知道您在这首歌曲上已经道过歉了，但是你的粉丝不仅继续辱骂周深，甚至对其粉丝也进行了辱骂，我们粉丝本来是不想去再纠结这些的，但是您的粉丝引战，我们忍无可忍，而且你们说我们网暴您，难道我们深深就是活该被骂吗？深深忙行程多，你们就说他不出来发话,1,3
370,5063840993903473,6708990756,2024-08-05 02:47:17,喜欢君君是我中大奖啦,来自安徽,loyal_fans,君宝，你怎么这么有担当啊，我们其实都不专业，我们努力，我们就想保护你，怎么才能保护好你呀，太爱你了怎么办,20,3
371,5063836065072446,6985114602,2024-08-05 02:27:42,唯爱吃辣椒了,来自河南,loyal_fans,宝宝跟你有什么关系你没错宝宝,11,3
372,5063834907968799,6400217198,2024-08-05 02:23:06,乌索酱旱獭,来自湖南,loyal_fans,宝宝，不是你的错 有人恶意搞事而已，宝宝受委屈了,20,3
373,5063839361795205,6197204991,2024-08-05 02:40:48,无人知晓1210,来自浙江,loyal_fans,tm热转的sb 两年前你要找的也是做视频的节目组 俊格局大还顺杆爬起来了,0,3
374,5063836560786424,2467442454,2024-08-05 02:29:40,希卡索的屁菇,来自浙江,loyal_fans,格局真大，重点：已提前确认过版权,198,3
375,5063834013795857,7406815398,2024-08-05 02:19:33,吃菠菜的yosh,来自湖南,loyal_fans,好好休息,16,3
376,5063855715123450,7932827293,2024-08-05 03:45:47,超可爱的生米,来自贵州,,请问您的粉丝年龄段是有哪些？身为您的粉丝肯定也是喜爱传统文化的人吧？在我印象里喜欢传统文化的人都是很文雅的！为什么您的粉丝可以做到去人身攻击及辱骂呢？请您管好自己的粉丝！,0,3
377,5063860581826966,6581635565,2024-08-05 04:05:07,用户喝茶168,来自湖北,loyal_fans,君君的道歉让我看得好难过，君君真的需要一个自己的团队了，她有很多圈内的东西不懂，而且不是所有的人都会善待她的，一点过错就会被揪着不放的，现在已经走出去了，唯有专业的团队才能尽可能避免不必要的麻烦，让陈老师能专心安心做自己的事业。,10,3
378,5063853859930878,6413735959,2024-08-05 03:38:25,封封酱,来自河南,,首先  以往你曾用了原曲，翻唱成越剧版都没什么，只是文案不仅没有注明原唱也没有说明原创的渊源，产生误导了啊而且是一而再再而三的这样做。您唱《光亮》但您的粉丝一直都说这段是您唱的《定风波》因为这从一开始就被混淆视听了，所以这次我们不能接受大摇大摆的将他人作品搬上荧幕粉丝嘴硬说是自己的,379,3
379,5063834039485411,5721225444,2024-08-05 02:19:39,既和君君合唱还拿了云霄的玫瑰版,来自广西,loyal_fans,宝宝早点睡呀今晚的你依旧是那么亮眼,872,3
380,5063853853639952,5820301229,2024-08-05 03:38:23,风玲201601,来自河南,,看看你的粉丝骂的多脏，他们是不是不听你的话你都说不要让他们辱骂歌手了，他们还去辱骂攻击别人，有这些粉丝真为你感到悲哀,471,3
381,5063834022709942,5905781775,2024-08-05 02:19:35,别玩手机了狗,来自浙江,loyal_fans,宝宝你特别好。。,39,3
382,5063845078631165,6400217198,2024-08-05 03:03:31,乌索酱旱獭,来自湖南,loyal_fans,周深粉丝无端在百花奖 浮生一白 演出完成后，大批号成规模的攻击辱骂陈丽君，并艾特本人，恶意带词条引导粉丝谩骂@卡布叻_周深 请问在陈丽君老师做出澄清道歉之后，您的粉丝什么时候为他们的无耻行径对陈丽君道歉？,20,3
383,5063856705241111,6034786683,2024-08-05 03:49:42,煝穆山河,来自四川,loyal_fans,君宝，你保护好自已就是了，不要管我们粉丝，娱乐圈的水太深了，你护好自已就可以了，星辰们可以保护着你的@陈丽君_点绛唇,532,3
384,5063837345120605,5974653447,2024-08-05 02:32:47,野生达摩,来自广东,loyal_fans,君君你没有错，不好听伤人的话语别听没事的,149,3
385,5063842441200168,5682244123,2024-08-05 02:53:02,LW_BY,来自山东,loyal_fans,确认版权和标字幕什么时候成表演者的事了，周深把华语乐坛有名的歌手的歌都翻遍了也没看标原唱，周深粉丝就tm犯贱吧，等着反噬,47,3
386,5063845770953134,5936579181,2024-08-05 03:06:16,_沉汐_,来自青海,loyal_fans,围观了事情的起因过程，你没有一点错，却要遭受这些无妄之灾，可是君君做的很好，大气敞亮，有格局，没什么是不能说的，正直善良。未来虽然莫测，但保持这样的心态，结局必不会差。还有看到君君不再沉默，任莫须有的流言发酵传播，真好。一度以为你们不允许对外界发声，以后受了委屈就说出来吧。,3,3
