,微博id,微博发布者,微博发布者id,微博发布者性别,微博发布时间,微博发布来源,微博发布IP归属地,微博简介,认证状态,认证理由,content,like_cnt,comment_cnt,repost_cnt,fan_cnt
203,5064890891111604,Z钩许愿小深永远开心,7394708683,f,2024-08-08 00:19:12,周深要开心Android,辽宁,我以短暂爱你同行的路程,True,超话粉丝钻咖（周深超话）,#陈丽君回复周深粉丝# 别整那没用的 来听听第一次听就被狠狠惊艳到的《达拉崩吧》 咱周老师要实力有实力 要才华有才华[好运连连] 现场完整版：周深挑战二次元神曲《达拉崩吧》解锁魔性舞步,5,0,0,346
204,5064890912607340,我想吃锅巴土豆,7209596594,f,2024-08-08 00:19:17,蚊子钻被窝,江苏,我是我担的狗谁骂他我咬谁,True,娱乐博主 超话粉丝大咖（周深超话） 微博原创视频博主,#陈丽君回复周深粉丝# #周深说解密很适合多刷#别蹭。爱蹭的话就看看吧。来听周深给电影解密唱的同名中文主题曲《解密》，欢迎大家去电影院看电影《解密》听周深唱的《解密》中国电影报道的微博视频,14,1,1,1870
205,5064890916540492,yldbwdxq,6807366824,f,2024-08-08 00:19:18,Xiaomi 13 Pro,湖南,,False,,#陈丽君回复周深粉丝#这不是昨天上过热搜了吗，怎么又上了，到底发生了什么，这两家怎么吵成这个样子,29,7,0,4
206,5064890957958412,今天俞风城又为舅舅赴汤蹈火了吗,6128576115,m,2024-08-08 00:19:28,OnePlus 8,黑龙江,,False,,"#陈丽君回复周深粉丝#
姐姐，你和你的粉丝都分不清京剧越剧的吗？打着传承越剧的幌子，却把人家原创歌曲里的京腔段落拿过来直接用，说是越剧，你到底是尊重原创了还是尊重京剧了还是尊重越剧了呢？
这咋还偷完模糊重点不认。一边禁言给你指出问题的网友，一边回复素人，好让你特别能喷脏的粉丝去集火网暴素人，小姐姐你能不能做个人呢？",24,1,0,106
207,5064890999636219,你今天更卓越一点点了吗,5845866880,f,2024-08-08 00:19:37,OPPO A93 5G,山东,我不骂你不是你不欠骂，而是我有素质,False,,#陈丽君回复周深粉丝#今年周深已经有了好几首大热曲啦！《小美满》《借过一下》，还有现在的《解密》！《浮光》是去年最后一天发行的，但今年也是很火的！这几首歌还有《光亮》都可以在周深今年的演唱会上听到哦～,32,1,0,5
208,5064891083264015,白衣终极毁灭大师,7113814051,m,2024-08-08 00:19:58,vivo X100s Pro,江苏,没什么好看的因为大部分都在骂人 生活很有趣但是总有一些垃圾需要扫一下,False,,#陈丽君回复周深粉丝#算是吃懂了 这下是再也不相信陈丽君没有团队了 我记得上一个热搜好像“回应”来着，这是把原词条改了个字重新买了一次嘛,35,8,0,2
209,5064891119699016,Julius_017,2718453897,f,2024-08-08 00:20:07,微博视频号,广东,嗨,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝##陈丽君 偷歌#陈丽君偷歌姐如此死缠不放，那不得给你点震撼。点进来看你一辈子也攀登不上的高峰——周深9.29Hz演唱会贵阳站绝美大鱼尾巴～👏👏👏 Julius_017的微博视频,749,38,22,5137
210,5064891130445998,偷喝银河,6341999061,f,2024-08-08 00:20:08,吃小猪深Android,山西,固执爱一朵小深花🍑 唯💞歌坛巨星脏脏包（淡网版）,True,娱乐博主 超话粉丝大咖（周深超话） 微博剪辑视频博主,#陈丽君回复周深粉丝# 陈丽君粉丝辛苦了，没几个粉丝还得在这儿逞强,24,0,0,4038
211,5064891155351828,wencyfyy,5236650298,f,2024-08-08 00:20:15,HUAWEI Pura 70 Pro+,江苏,,False,,#陈丽君回复周深粉丝#原来如此,31,1,0,58
212,5064891209880122,天天捕星星,7533045599,f,2024-08-08 00:20:28,HUAWEI Mate30 Pro 5G,江苏,,False,,#陈丽君回复周深粉丝#作为一个也很喜欢越剧的听众，实在看不下去了！建议您少折腾，多多提高自己的越剧业务能力才是最主要的！还有，多学点知识、学会谦逊，加油努力吧！,42,3,0,5
213,5064891232945628,想送周星星一只玉兔,2787976623,f,2024-08-08 00:20:34,vivo S16,广东,21年注册微博就用的id，然后加入广东生米大群“广寒宫”，然后深深在跑男里用了奇幻周星星的名字，又把自己变成了可爱玉兔，这就是我和深深的缘份吗？,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#这几天看到了太多好笑的笑话，比如：B站只要搜某人名字后面带了“文盲合集”：某人的粉丝叫官方出来放回旋镖没想到地球是圆的，绕了一圈射中自己蒸煮了！,23,0,0,233
214,5064891269120121,纯文学叻_,7859365530,f,2024-08-08 00:20:41,周深被窝_iPhone客户端,江苏,周深永远是我最可爱的宝宝！我以渺小爱你🥰！                   详细请看置顶哦,True,微博原创视频博主,#陈丽君回复周深粉丝# 大家好，我是陈丽君，目前已经悄悄将别人歌的戏腔君了变成我的，天杀的现在居然被发现了，由于买yxh已经花费太多，所以我选择向外求助，疯狂星期四，vx转我五十块，亲自下场感谢你。,19,2,3,1409
215,5064891314473865,锦罽暖亲猫929,1862752484,f,2024-08-08 00:20:53,HUAWEI P50 Pro,四川,学做一只快乐的沙雕！,False,,#陈丽君回复周深粉丝#又来？？？这么focus米姐吗？虽然米姐和周深合唱的《若梦》《达拉崩吧》《小美满》等歌曲得到了一致好评，但米姐现阶段只想争取周深演唱会加场，暂时没有出道的想法，氪金粉就先婉拒了哈！,32,1,1,228
216,5064891327319646,你今天更卓越一点点了吗,5845866880,f,2024-08-08 00:20:56,OPPO A93 5G,山东,我不骂你不是你不欠骂，而是我有素质,False,,#陈丽君回复周深粉丝#建议陈丽君和粉丝去北京修德谷修身养性,18,0,0,5
217,5064891331776836,呦呦深鸣,6490016071,f,2024-08-08 00:20:57,iQOO 8 Pro 赛道传奇,山东,点赞专用,False,,#陈丽君回复周深粉丝#白蛇是什么玩意儿？还是看解密吧，我看过了！超级好看！周深在片尾唱的同名主题曲《解密》简直绝了！,66,5,0,22
218,5064891345930666,多肉奶盖超好ci,6616238080,f,2024-08-08 00:21:01,Android,浙江,,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝# :能不能别蹭了[淡淡的] 周深本周六周日南京万人演唱会，连唱两天📢周深本周六周日南京万人演唱会，连唱两天📢周深本周六周日南京万人演唱会，连唱两天📢 杭州8.23 8.24连唱两天📢杭州8.23 8.24连唱两天📢杭州8.23 8.24连唱两天📢杭州8.23 8.24连唱两天📢,10,1,0,147
219,5064891430077213,蓝精灵好吃嘛_,5247471422,m,2024-08-08 00:21:21,深米所愿皆成真,江苏,喜欢就好，不喜闭嘴，梦女，慎关，谢谢配合。（镇魂防搜,True,娱乐博主 超话粉丝大咖（周深超话） 微博剪辑视频博主,#陈丽君回复周深粉丝# 这个词条我可以理解为，陈丽君粉丝因为没吃过好东西，又没被正主回复过而破大防嘛？陈丽君你对你粉丝好点吧！,24,0,0,2609
220,5064891478051014,明月入星海,6541396103,f,2024-08-08 00:21:32,iPhone客户端,上海,星火永不坠落,False,,#陈丽君回复周深粉丝# 天呐，陈丽君就这么让片方不满意啊？还得靠来碰瓷俺们米姐长热度啊？讨饭怎么还讨到俺们清清白白没有团队的真素人米姐这里来了,30,0,4,3
221,5064891593657802,空条椰子哒,6584685952,f,2024-08-08 00:22:00,iPhone客户端,辽宁,,False,,#陈丽君回复周深粉丝#她回不回复没人在意，还是来看周深演唱会大合唱有意思[好运连连]今年大爆曲小美满 Gillian立gei的微博视频,2,0,0,10
222,5064891646611780,草木公_叻,7696905395,f,2024-08-08 00:22:12,OPPO A53 5G,河北,我以渺小爱你💙,False,,#陈丽君回复周深粉丝#那就欢迎大家来看周深献唱同名主题曲的电影《解密》吧，周深前几天还在百花奖颁奖典礼上直播献唱了主题曲《解密》，完完全全得“牛逼”！嘿嘿(º﹃º )我绝对主观地喜欢有绝对客观强实力的周深呀😙😙😙,0,0,0,122
223,5064891654472058,流转尘埃Lavendy,1933129421,f,2024-08-08 00:22:13,HUAWEI Pura 70 Pro,陕西,一曲惊鸿周雅致，花开未觉岁月深,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝# 咱就是说，我知道点映卖得不太好，但也不至于啥热度都要吧……,53,5,3,954
224,5064891664959976,春来燕归0327,7672490813,f,2024-08-08 00:22:17,微博视频号,湖南,,False,,"#陈丽君回复周深粉丝#宏观巨制颠覆想象，欢迎大家沉浸入梦电影《解密》，一起来听周深演唱同名主题曲《解密》，用瑰丽的歌声，交织传奇一生震撼人心！全新的中国式大片，中国人自己的大制作！周深粉丝诚挚推荐来看《解密》真的超级精彩～#周深献唱电影解密主题曲#
电影解密的微博视频",207,7,8,8
225,5064891679379447,你今天更卓越一点点了吗,5845866880,f,2024-08-08 00:22:20,OPPO A93 5G,山东,我不骂你不是你不欠骂，而是我有素质,False,,#陈丽君回复周深粉丝#我道歉了，你凭什么不原谅我？！我只是个三十二岁小女孩，你凭什么不让着我？！,17,1,1,5
226,5064891842694760,福灵剂拥有者,5951339291,f,2024-08-08 00:22:59,啾星✨·Android,广东,啊~太可爱了 成功掉入米缸了❤️,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#那未来如何登场！有我担当！！！定是你只能叫好那种辉光！！！一起来听听各大官方们的奥运夺冠bgm——《有我》吧闪亮的坐标的微博视频,2,0,0,113
227,5064891912164802,反深代词就是神人间能得几回闻,6990271712,f,2024-08-08 00:23:16,周深的生米Android,山东,周深是我的第一顺位  互联网著名深宝女,True,娱乐博主 超话粉丝大咖（周深超话） 微博原创视频博主,#陈丽君回复周深粉丝#偷姐怎么连周深粉丝的re度也要蹭？？！我们知道我们火，原来是蹭周深粉丝的热度推电影里的歌啊！唱的有米姐合唱好听吗？不如去看《解密》去电影院听《解密》提高下唱功，以后说不定有机会在周深演唱会上和周深粉丝一起合唱#周深献唱电影解密主题曲#中国电影报道的微博视频,227,20,18,3567
228,5064892015182037,C929星球的啾星,7584365329,m,2024-08-08 00:23:39,Android,广东,✨✨,False,,欢迎大家去电影院看周深献唱主题曲的电影《解密》 片尾还放了深深的歌《解密》，电影院听歌真的很不一样，音质无敌好 #陈丽君回复周深粉丝#,29,1,0,18
229,5064892031435425,品梨涡,6407785057,f,2024-08-08 00:23:44,微博视频号,北京,休闲 娱乐 追文 随心       ps：喜欢周深的歌 赵丽颖的剧 易烊千玺的电影,False,,#陈丽君回复周深粉丝# 周深《光亮》中的戏腔真是越听越上头 莫听窗林打叶声 一蓑烟雨任平生 畅音阁里终一叙 六百年一粟 沧海一梦 #周深光亮和房山修德谷有多适配# 品梨涡的微博视频,5,0,0,1
230,5064892061319383,木子梨不想加油了,3336762170,f,2024-08-08 00:23:50,iPhone客户端,浙江,,False,,#陈丽君回复周深粉丝# 我说这电影是不是也认为陈丽君唱的歌宣传不起来吗所以就另辟蹊径想起这种营销手段啊不怕翻车哦 毕竟以前也合作过，电影方也太下作了吧,22,5,0,305
231,5064892101170659,玫瑰暗冰,6203439153,f,2024-08-08 00:24:01,C-929花园Android,北京,黑夜中的星星✨,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#偷姐怎么连周深粉丝的re度也要蹭？？！我们知道我们火，原来是蹭周深粉丝的热度推电影里的歌啊！唱的有米姐合唱好听吗？不如去看《解密》去电影院听《解密》提高下唱功，以后说不定有机会在周深演唱会上和周深粉丝一起合唱#周深献唱电影解密主题曲#,20,1,0,1331
232,5064892266844735,豆腐脑还得是辣的,6995604473,f,2024-08-08 00:24:40,甜粥周星星Android,新疆,猫好人坏,False,,#陈丽君回复周深粉丝##周深献唱电影解密主题曲# 哎？现在还在暑假期间？没事干？🤓👆哎？那就去电影院看《解密》吧！喜欢烧脑？喜欢好听的歌？这里都有！,0,1,0,25
233,5064892344176893,放下随它去吧,3625715801,m,2024-08-08 00:24:59,荣耀70 5G,浙江,,False,,#陈丽君回复周深粉丝#周深老师这周六周日有南京演唱会，下次有杭州演唱会。周深老师这次真的是惨，自己的歌《光亮》被剪裁改名。还被陈丽君引导粉丝在抖音等平台自媒体黑周深。还有各种制作假音频对比视频，恶意剪裁修改周深老师的声音，踩周深老师，只要是夸周深的评论被删除被拉黑。周深老师实惨@卡布叻_周深,18,0,0,54
234,5064892370913456,深深看我一眼吧C929,7674114220,f,2024-08-08 00:25:05,微博视频号,新疆,人间很美好！但下辈子不来了！我愿舍弃自己的姓名，不再轮回！！！,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝# 陈丽君打着宣传越剧的旗帜，在内娱的舞台上没有唱过一次完整的越剧折子戏，不断换人炒CP，恶意改编其他人的经典歌曲，对越剧和流行来说都是极大的伤害和侮辱。打着传承的旗号，唱功是一点没有的！ 白御新的微博视频,16,0,0,2032
235,5064892606583369,雨落卿尘1996,6765136173,f,2024-08-08 00:26:01,iQOO Z5 性能先锋,广东,,False,,#陈丽君回复周深粉丝#免费宣传位啊，气死白蛇传和陈某某粉丝！快看#周深献唱电影解密主题曲##周深唱云边有个小卖部主题曲#,43,4,1,8
236,5064892656654040,奇思妙想的金元宝,7628501010,f,2024-08-08 00:26:13,HUAWEI P50 Pro,广西,至近至远东西，至深至浅清溪,False,,#陈丽君回复周深粉丝# 我怎么记得这个事已经在前天半夜三更的时候上过热搜了，今天这半夜三更的为什么又上热搜？？？逛了一圈，原来陈丽君是为了推广电影OST，那你们都去看《解密》都去听《解密》好了，题材新颖，值得一看。,48,0,1,3
237,5064892677095566,陌陌发芽的芽,2284245305,m,2024-08-08 00:26:17,微博视频号,北京,翘屁嫩喵的忠实信徒,False,,"要宣传电影啊？没问题啊，那就谢谢宣传位了，欢迎走过路过的观众朋友们去看电影《解密》，大制作眼光好不搞虚的，还能听荡气回肠的主题曲，绝对赚了
#陈丽君回复周深粉丝# 真看出来大坏境不好了，很多人为了KPI已经没脸没皮了，粥老师是什么香饽饽，是个玩意儿就来蹭不如来上桌一起吃点呗
电影频道融媒体中心的微博视频",1863,104,122,3.5万
238,5064892864533619,晴空咔咔咔,7729161808,m,2024-08-08 00:27:03,vivo X100s Pro,江苏,,False,,#陈丽君回复周深粉丝#省流：陈丽君翻唱周深的歌并改个名字上传网络，偷梁换柱误导大众是自己的作品并铺大量推广，该行为已持续一年多都没人理她，百花上故技重施被人指出来了，官方也删视频处理了，陈丽君本人认错道歉了，只有陈丽君粉丝还在造遥Ru🐎原唱！,12,0,0,6
239,5064892871348686,·古娜拉乌漆麻黑·,7683228639,f,2024-08-08 00:27:04,iQOO Neo8,吉林,,False,,#陈丽君回复周深粉丝#什么时候苏轼和畅音阁有关系了，他们什么时候见的面，不懂就问 定风波是在畅音阁写的吗？,30,0,0,72
