,微博id,微博发布者,微博发布者id,微博发布者性别,微博发布时间,微博发布来源,微博发布IP归属地,微博简介,认证状态,认证理由,content,like_cnt,comment_cnt,repost_cnt,fan_cnt
196,5064122704860053,流年--蜚语,1857706352,f,2024-08-05 21:26:42,HUAWEI P50 Pro,广东,事情做了才知道对不对，不做的话连错的机会都没有！如果今天可以做得更好，为什么要等明天？,False,,"#陈丽君回应周深粉丝#陈女士不尊重他人版权，剽窃他人作品，两年前就把《光亮》中最出圈的京剧戏腔强行当做越剧，还改名定风波宣传是自己的作品，别人质疑的时候她团队回应名字不重要，这就是她（陈丽君）唱的。

陈丽君本人为走捷径走红，几次三番把光亮戏腔说是她的作品定风波，昨晚在电影频道被发现后只能灰溜溜出来道歉，还删掉她以前偷歌的实证视频，不是删了就是没做过，现在又想模糊重点洗白！六公主后续也在视频中特意标注《光亮》原唱周深等内容，以维护他人作品的权益！

要知道，这不仅是标注不标注原唱的问题，《光亮》这首歌是作词作曲等众多幕后工作人员的心血，她这是明晃晃改名偷歌，如果行业内都是她这种不顾版权抢占他人作品，那业内有多少无辜又无法维权的可怜人！

她现在更是评论区引导粉丝网暴素人及造谣《光亮》原唱周深，甚至发布军ji等辱nv言论，陈丽君作为公众人物没有艺德，败坏传统文化，德行有亏！",8,0,0,4869
197,5064122727405181,kaetekita,6477787891,f,2024-08-05 21:26:48,iPhone客户端,浙江,悲喜自渡。,False,,#陈丽君回应周深粉丝# 请周深粉丝和团队不要颠倒是非了，陈丽君无妄之灾#请周深粉丝停止造谣#,1,0,1,3433
198,5064122728982812,AAAray烤布蕾糖师傅,3179148264,f,2024-08-05 21:26:48,反深代词iPhone 12 Pro(石墨色),浙江,备考ing 只喜欢小深 (っ˘зʕ•̫͡•ʔ简单画画烤布蕾 互联网维稳人,True,超话粉丝大咖（周深超话）,"#陈丽君回应周深粉丝#
偷歌的反过来造谣辱骂真是倒反天罡，偷歌姐和你那一天到晚rsgj的粉丝积点嘴德吧，又打着爱女旗号ru女了，路过的都来看看陈丽君粉丝什么德行，嘴巴又脏又丈育。
偷姐多次无授权演唱《光亮》中的京剧戏腔，并把周深原唱的《光亮》改名为《定风波》以此来模糊原唱的事实。昨天惯偷被发现了蒸煮滑跪道歉了粉丝还在dfxr网暴素人粉丝，素质低下。",942,50,64,1.9万
199,5064122746012733,妹宝天菜-,7874401126,f,2024-08-05 21:26:52,Android客户端,湖南,家有薇薇小猪🐷,True,娱乐博主 超话创作官（王星越超话） 微博原创视频博主,#陈丽君回应周深粉丝#啥意思啊，谁来说一下，是cx？,8035,431,33,1.3万
200,5064122748110574,三十岁老爹在线爆砍湖滩,6538065188,f,2024-08-05 21:26:53,iPhone客户端,江苏,,False,,#陈丽君回应周深粉丝#不是？我不懂了这都能被造谣，裹小脑了啊周深和粉丝说辛苦有什么不对吗，呃这都能造谣，不是那个明星都和你家蒸煮一样没品亲自下场好吧,4,1,0,22
201,5064122842747008,是在养老叻,2254980072,f,2024-08-05 21:27:15,iPhone客户端,安徽,大号：阿渔和啊鱼,False,,#陈丽君回应周深粉丝# 陈丽君从去年翻唱了《光亮》后，就开始全平台营销《定风波》，明明唱得是《光亮》非要给原曲改名字，直接搜短视频陈丽君定风波都能搜到 要么就是陈丽君之前翻唱时没注明原曲，要么就是陈丽君粉丝故意想把这首歌占为己有，所以改名。陈丽君选一个吧,4,0,1,10
202,5064122886521048,风筝1216,2265362630,m,2024-08-05 21:27:25,三星Galaxy S9+,安徽,减法人生,False,,#陈丽君回应周深粉丝# 如此真诚，善良，努力，有爱的君君，值得被狠狠爱！！清者自清🌹,10,0,0,153
203,5064122907757216,考拉的小卡布叻,6473039277,f,2024-08-05 21:27:31,微博网页版,广西,周深纯粉/毒粉，暴躁老姐。有不同意见欢迎1V1掰头，wb/wx/连线均可，不接受偷摸背后插刀。,False,,#陈丽君回应周深粉丝#别的不太懂，就是很奇怪为什么一直说推广越剧，但是粉丝连越剧和京剧都分不清楚。,43,1,0,296
204,5064122909332957,浪漫集邮家,5634675861,f,2024-08-05 21:27:31,iPhone 13 Pro,北京,季节轮换，总有新的故事值得期盼❄️,True,娱乐博主 微博原创视频博主,#陈丽君回应周深粉丝#我嘞个豆，这两家怎么吵起来了,0,1,0,1.7万
205,5064122931351014,动画人碎碎念,7048543476,m,2024-08-05 21:27:36,iPhone客户端,北京,简单的小号,False,,#陈丽君回应周深粉丝#都说了，治好了也得流口水让素人谨言慎行，骂了素人几千楼，笑死人啊，陈女士～辛苦是周深粉丝等着吃饭呢，跟你们这种没有行程的肯定不一样，毕竟你们只会努力骂人～,0,0,0,97
206,5064122972513638,橙子来了oo,7759138736,m,2024-08-05 21:27:46,微博视频号,江苏,无雷，无粉籍，发现单曲拉黑！视频均来自于网络，如侵权私信博主删除,True,微博原创视频博主,"周深老师又萌唱功又好，人缘也好到爆，乌龙事件

事情就是陈丽君在某节目中演唱了一段：“莫听穿林打雨声，一蓑烟雨任平生。”

这一段，作词的确是苏轼，由于周深《光亮》的火爆，很多的网友可能都以为，原本的词就是这样。

但是实际《定风波》原词是：“莫听穿林打叶声，何妨吟啸且徐行。竹杖芒鞋轻胜马，谁怕?一蓑烟雨任平生。”

而陈丽君演唱《浮生一白》使用了“莫听穿林打叶声，一蓑烟雨任平生”这两句戏腔作为穿插，而这首歌的原曲是《光亮》是周深老师原唱、钱雷老师作曲的作品，而在演唱里没有标名作品是周深的引发周深粉丝的极度不满，指陈丽君偷歌，没有文化·····

陈丽君深夜发文表示：“毋庸置疑。我也很喜欢周深老师，之前在转发有翻唱内容的节目视频时没有注明原唱是我的过错，改!喜欢我的朋友，谢谢你们爱护我，但不希望你们因此攻击他人。”

#陈丽君回应周深粉丝##周深了不起的征途主题曲mv# 橙子来了oo的微博视频",119,14,3,1.6万
207,5064122979061938,一颗星星叫闪闪,5677486267,f,2024-08-05 21:27:48,荣耀50 5G,山西,镇魂|真珠帘卷玉楼空，天淡银河垂地。,False,,#陈丽君回应周深粉丝#陈丽君粉丝非要把《光亮》说成《定风波》，不就是欺负人家词作和曲作没粉丝，不会有人来和你们争辩吗？？？ 我们说了这么久，也只是让你们把名字改对并且道歉，你们倒打一耙的本事可真是牛逼。,9,0,0,65
208,5064122981155403,知识历史,7485523471,f,2024-08-05 21:27:47,历史故事超话,江西,关注我，了解更多历史知识。,True,微博剪辑视频博主,#陈丽君回应周深粉丝#根据这个事情的思考程度呢，让我们来想一想。从某个角度来看，我们这个观点发就不一定正确，但也不是说错误的。,0,0,0,8.4万
209,5064123000031146,关于戚薇_1026-全世界最好的宝宝,6621582073,f,2024-08-05 21:27:53,免子镜子Android,北京,,True,超话粉丝大咖（李一桐超话）,#陈丽君回应周深粉丝# @卡布叻_周深 这两年您在其他平台多次演唱别人歌曲并未标注原唱，很难让人相信这只是一次无心之失。不过既然您已经认识到了错误，相信您也能知错就改以后不再犯，希望您约束好粉丝，停止对陈丽君的人身攻击造谣辱骂。,3,0,0,800
210,5064123069238181,阿斯巴甜的米,3199780861,f,2024-08-05 21:28:09,微博视频号,福建,wala li longla🪄,True,娱乐博主 超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝# 周深粉丝教育文盲小偷ing，少管[好运连连] 周深工作室的微博视频,5755,418,673,15.4万
211,5064123089426991,小娇鑫,6010677908,f,2024-08-05 21:28:14,微博视频号,四川,生命在于折腾   加油,False,,#陈丽君回应周深粉丝##周深新专辑反深代词# 灯火里的中国，青春婀娜~ 来听听国家大剧院版的《灯火里的中国》吧 好喜欢这一版的灯火 国家大剧院的微博视频,1,0,0,522
212,5064123090735544,粥粥不系,7140281280,f,2024-08-05 21:28:14,HUAWEI P30 Pro,湖北,毕生愿望：掐粥森脸蛋,True,超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝#陈丽君粉丝为什么要绑架受害者啊？陈丽君自己偷歌承认了，怎么粉丝还要受害者道歉？,0,0,0,187
213,5064123100693839,罐罐不在线你再等等吧,7866402396,f,2024-08-05 21:28:17,确实不在线Android,浙江,不远不近的距离 我们并肩走 @王若溪xixi,True,超话创作官（潘杨之好刘郑版超话） 微博原创视频博主,#陈丽君回应周深粉丝#……,1,0,0,2.1万
214,5064123115110641,纯幼次元,7901596264,f,2024-08-05 21:28:19,🐰🍑iPhone 15,湖北,我感觉我们有点暧昧了 你跟我表个白吧,True,微博原创视频博主,#陈丽君回应周深粉丝#怎么了 什么意思 发生啥了,0,0,0,1.1万
215,5064123125600750,FuJing_JF-备战高考版,6351307880,f,2024-08-05 21:28:23,JiaFei_629Android,宁夏,旅途变化莫测，适者生而高歌（上学淡圈ing,True,超话粉丝大咖（傅菁超话）,#陈丽君回应周深粉丝# 谢谢给的这波流量呀❗️❗️请大家多多关注青年越剧演员【陈丽君】和中国传统文化越剧吧🤓🤓宝宝们 我们剧场见❕❕❕,4,0,0,872
216,5064123131627522,反深代词就是神人间能得几回闻,6990271712,f,2024-08-05 21:28:24,周深的生米Android,山东,周深是我的第一顺位  互联网著名深宝女,True,娱乐博主 超话粉丝大咖（周深超话） 微博原创视频博主,#陈丽君回应周深粉丝#这就是陈丽君粉丝的素质？,187,12,24,3567
217,5064123134247099,东风渐有繁华尽,7847150134,f,2024-08-05 21:28:24,快乐星球永久居民,福建,这世界有那么多人 多幸运 我有个我们,True,超话创作官（夏之光超话） 微博剪辑视频博主,#陈丽君回应周深粉丝#千万别入娱乐圈,0,0,0,1.6万
218,5064123149455418,朵拉拉是土龙龙,5595700253,f,2024-08-05 21:28:28,废话小天才,河北,就要叠词词,True,超话粉丝大咖（周深超话） 音乐博主,"#陈丽君回应周深粉丝#
偷歌咖昨晚就发博道歉了，也在今天回复周深粉丝的时候承认了不止这一次，粉丝怎么还嘴硬呢
所以以前为什么不道歉呢，因为别人没维权就装不知道吗
少拿主办方给自己洗白了，是被主办方剪掉偷歌片段更改了文案的小姐姐一枚啊，蒸煮和粉丝口口声声说确认了版权那怎么还被剪掉了呢，这又回旋镖了不是
#陈丽君 偷歌# 没文化的偷歌咖洗不白哦~

@陈丽君_点绛唇 p5又是怎么回事啊震惊我全家😱",2536,167,361,3.6万
219,5064123268207409,Cher_2013,7379849436,f,2024-08-05 21:28:57,iPhone,加拿大,听听歌，顺便问候🌊,False,,#陈丽君回应周深粉丝# 我只看到陈丽君引导其粉丝网暴周深,1,0,0,3
220,5064123282362817,yanxyx,7610302493,f,2024-08-05 21:29:00,橙粒俊的iPhone客户端,湖南,一枚PM,True,超话创作官（陈丽君超话） 微博剪辑视频博主,"#陈丽君回应周深粉丝#
不接受周深粉丝的大字报和yxh的造谣抹黑，路人想知道来龙去脉的可以看看
一、前情提要：cctv曾三次翻唱《光亮》但均未标明原唱，以及该曲版权归属
图1 cctv三次翻唱《光亮》
图2 q音版权归属
二、陈丽君无端被ma起因：受邀在百🌸演唱《浮生一白》，串场时演唱《光亮》中两句唱段
图3 仅作为串场衔接，并未给陈丽君镜头或者文字表示。
cctv大型晚会版权应该不会有争议，严谨一点，此前cctv翻唱过三次，所以推出🐑有《光亮》版权。
三、zs粉丝zy陈丽君多次未获授权擅自在公开场合演唱
图4 wb评论区截图
四、陈丽君只唱过两次《光亮》中的唱段，澄清如下：
图5 陈丽君最新回复
①第一次演唱是在《奔跑吧少年》节目中
图6 原视频有标注原唱
图7 陈丽君本人wb中提到的转发时未提及原唱的视频
②第二次演唱《光亮》两句歌词已获授权
图8 和主办方确认过版权
图9 第二天cctv特意给zs署名，说明版权无问题。

五、某些内容非陈丽君本人所做所说，请勿扣锅。
图10 该音源非陈丽君本人上传
图11 非陈丽君本人演唱。
写在最后，谣诼之来本非意料所备，息谤莫若自涤，流言止于智者，尽其在我，何惧人言。 ——李鸿章
cr：浅青陌惜言",456,152,267,213
221,5064123287085958,巴啦啦能量二蛋变身,7512459135,f,2024-08-05 21:29:01,vivo Y200i,山东,大家可以叫我二蛋💙 我是个神经病？我是毒唯！特别毒！嫌弃别来！我的问题！,True,微博剪辑视频博主,#陈丽君回应周深粉丝#欢迎翻唱！拒绝偷歌！,2,0,0,515
222,5064123293368707,揪一颗深蓝色的星星,7636323454,f,2024-08-05 21:29:02,Android,广东,我以渺小爱你同行的旅程,False,,#陈丽君回应周深粉丝# ❌#陈丽君 偷歌# 陈丽君把《光亮》京剧戏腔用不京不越的唱法唱出来，就标榜成了自己的《定风波》，绝口不提《光亮》，偷歌偷得这么明目张胆，也是世间第一人了。,4,0,0,22
223,5064123301763705,霖度夏天,7898721489,f,2024-08-05 21:29:05,新浪微博鸿蒙版,山东,家樱貌美如花,True,微博原创视频博主,#陈丽君回应周深粉丝#发生什么了 怎么吵起来了？,0,1,0,1.3万
224,5064123303593643,喜欢摇粒绒宝宝,6576186290,f,2024-08-05 21:29:05,iPhone客户端,广东,爱上周深像呼吸一样简单～,False,,#陈丽君回应周深粉丝#陈女士都道歉了就说明她错了 吵什么吵[黑線],7,0,0,13
225,5064123310148884,在雪地里拉啤酒箱,5094959811,f,2024-08-05 21:29:07,微博视频号,辽宁,祖国统一民心所向 民族复兴势不可挡,True,超话粉丝大咖（陈丽君超话）,#陈丽君回应周深粉丝#㊗️每一位看到视频的朋友每次看电影都能选到最喜欢的座位！（越剧小生#陈丽君# ）米小多多-的微博视频,393,46,47,1.7万
226,5064123317228882,月灵伶echo,1399185694,f,2024-08-05 21:29:08,iPhone客户端,广西,平凡简单，安于平凡真不简单。,False,,#陈丽君回应周深粉丝# 请陈丽君粉丝停止人身攻击周深这么没素质！！你父母学校怎么教书育人的！！,1,0,0,336
227,5064123337936024,周深王菲邓丽君周迅胡歌都是我的,2162526461,f,2024-08-05 21:29:13,周深超话,重庆,唯爱周深，他是底线，踩我底线我会疯,True,超话粉丝大咖（周深超话） 微博原创视频博主,#陈丽君回应周深粉丝# #陈丽君 偷歌# 老师们，我们家《光亮》什么时候改名字啦！ @陈丽君_点绛唇 周深王菲邓丽君周迅胡歌都是我的的微博视频,329,57,26,4900
228,5064123350781334,深的牛牛粽子,6395889521,f,2024-08-05 21:29:16,iPhone客户端,浙江,,False,,#陈丽君粉丝造黄谣# #陈丽君回应周深粉丝# 今天送你上热搜。@陈丽君_点绛唇 你回应自家先,2,0,0,53
